country;year;CENT;CENTconf;CENTratio;CENTunion;CONCconf;CONCunion
Korea (Republic of);1969;0.094339811;0;0;0.094339811;1;0.089
Korea (Republic of);1968;;;;;1;
Korea (Republic of);1967;;;;;1;
Korea (Republic of);1966;;;;;1;
Korea (Republic of);1965;0.087177979;0;0;0.087177979;1;0.076
Korea (Republic of);1964;;;;;1;
Korea (Republic of);1963;;;;;1;
Korea (Republic of);1962;;;;;;
Korea (Republic of);1961;;;;;;
Korea (Republic of);1960;;;;;;
Latvia;2017;;;;;;
Latvia;2016;;;;;0.813834464;0.155
Latvia;2015;;;;;0.818704004;0.155
Latvia;2014;;;;;0.820025447;0.145
Latvia;2013;;;;;0.822606814;0.125
Latvia;2012;;;;;0.824162756;0.12
Latvia;2011;;;;;0.810463597;0.12
Latvia;2010;;;;;0.825205337;0.12
Latvia;2009;;;;;0.822905857;0.12
Latvia;2008;;;;;0.836262119;0.12
Latvia;2007;;;;;0.82766187;0.13
Latvia;2006;;;;;0.834227226;0.128
Latvia;2005;;;;;;
Latvia;2004;;;;;;
Latvia;2003;;;;;0.926385877;
Latvia;2002;;;;;;
Latvia;2001;;;;;;
Latvia;2000;;;;;;
Latvia;1999;;;;;;
Latvia;1998;;;;;;
Latvia;1997;;;;;;
Latvia;1996;;;;;;
Latvia;1995;;;;;1;
Latvia;1994;;;;;;
Latvia;1993;;;;;;
Latvia;1992;;;;;1;
Latvia;1991;;;;;;
Latvia;1990;;;;;;
Latvia;1989;;;;;;
Latvia;1988;;;;;;
Latvia;1987;;;;;;
Latvia;1986;;;;;;
Latvia;1985;;;;;;
Latvia;1984;;;;;;
Latvia;1983;;;;;;
Latvia;1982;;;;;;
Latvia;1981;;;;;;
Latvia;1980;;;;;;
Latvia;1979;;;;;;
Latvia;1978;;;;;;
Latvia;1977;;;;;;
Latvia;1976;;;;;;
Latvia;1975;;;;;;
Latvia;1974;;;;;;
Latvia;1973;;;;;;
Latvia;1972;;;;;;
Latvia;1971;;;;;;
Latvia;1970;;;;;;
Latvia;1969;;;;;;
Latvia;1968;;;;;;
Latvia;1967;;;;;;
Latvia;1966;;;;;;
Latvia;1965;;;;;;
Latvia;1964;;;;;;
Latvia;1963;;;;;;
Latvia;1962;;;;;;
Latvia;1961;;;;;;
Latvia;1960;;;;;;
Lithuania;2017;;;;;;
Lithuania;2016;;;;;0.335662456;
Lithuania;2015;;;;;0.335218573;
Lithuania;2014;;;;;0.336085304;
Lithuania;2013;;;;;0.333100641;
Lithuania;2012;;;;;0.349454244;
Lithuania;2011;;;;;0.269705992;
Lithuania;2010;;;;;0.440334071;
Lithuania;2009;;;;;0.45722962;
Lithuania;2008;;;;;0.578917503;
Lithuania;2007;;;;;;
Lithuania;2006;;;;;0.502222222;
Lithuania;2005;;;;;;
Lithuania;2004;;;;;;
Lithuania;2003;;;;;0.475848327;
Lithuania;2002;;;;;;
Lithuania;2001;;;;;0.433428266;
Lithuania;2000;;;;;;
Lithuania;1999;;;;;0.484074242;
Lithuania;1998;;;;;;
Lithuania;1997;;;;;;
Lithuania;1996;;;;;;
Lithuania;1995;;;;;;
Lithuania;1994;;;;;;
Lithuania;1993;;;;;;
Lithuania;1992;;;;;;
Lithuania;1991;;;;;;
Lithuania;1990;;;;;;
Lithuania;1989;;;;;;
Lithuania;1988;;;;;;
Lithuania;1987;;;;;;
Lithuania;1986;;;;;;
Lithuania;1985;;;;;;
Lithuania;1984;;;;;;
Lithuania;1983;;;;;;
Lithuania;1982;;;;;;
Lithuania;1981;;;;;;
Lithuania;1980;;;;;;
Lithuania;1979;;;;;;
Lithuania;1978;;;;;;
Lithuania;1977;;;;;;
Lithuania;1976;;;;;;
Lithuania;1975;;;;;;
Lithuania;1974;;;;;;
Lithuania;1973;;;;;;
Lithuania;1972;;;;;;
Lithuania;1971;;;;;;
Lithuania;1970;;;;;;
Lithuania;1969;;;;;;
Lithuania;1968;;;;;;
Lithuania;1967;;;;;;
Lithuania;1966;;;;;;
Lithuania;1965;;;;;;
Lithuania;1964;;;;;;
Lithuania;1963;;;;;;
Lithuania;1962;;;;;;
Lithuania;1961;;;;;;
Lithuania;1960;;;;;;
Luxembourg;2017;;;;;;
Luxembourg;2016;;;;;0.318177523;
Luxembourg;2015;;;;;;
Luxembourg;2014;;;;;0.311732583;
Luxembourg;2013;;;;;;
Luxembourg;2012;;;;;0.314536087;
Luxembourg;2011;;;;;;
Luxembourg;2010;;;;;0.295471147;
Luxembourg;2009;;;;;;
Luxembourg;2008;;;;;0.30847935;
Luxembourg;2007;;;;;;
Luxembourg;2006;;;;;0.300977778;
Luxembourg;2005;;;;;;
Luxembourg;2004;;;;;;
Luxembourg;2003;;;;;0.299133332;
Luxembourg;2002;;;;;;
Luxembourg;2001;;;;;;
Luxembourg;2000;;;;;;
Luxembourg;1999;;;;;;
Luxembourg;1998;;;;;0.375455717;
Luxembourg;1997;;;;;0.374061094;
Luxembourg;1996;;;;;;
Luxembourg;1995;;;;;;
Luxembourg;1994;;;;;;
Luxembourg;1993;;;;;0.370010161;
Luxembourg;1992;;;;;;
Luxembourg;1991;;;;;;
Luxembourg;1990;;;;;;
Luxembourg;1989;;;;;;
Luxembourg;1988;;;;;;
Luxembourg;1987;;;;;;
Luxembourg;1986;;;;;;
Luxembourg;1985;;;;;;
Luxembourg;1984;;;;;;
Luxembourg;1983;;;;;;
Luxembourg;1982;;;;;;
Luxembourg;1981;;;;;;
Luxembourg;1980;;;;;;
Luxembourg;1979;;;;;;
Luxembourg;1978;;;;;;
Luxembourg;1977;;;;;;
Luxembourg;1976;;;;;;
Luxembourg;1975;;;;;;
Luxembourg;1974;;;;;;
Luxembourg;1973;;;;;;
Luxembourg;1972;;;;;;
Luxembourg;1971;;;;;;
Luxembourg;1970;;;;;;
Luxembourg;1969;;;;;;
Luxembourg;1968;;;;;;
Luxembourg;1967;;;;;;
Luxembourg;1966;;;;;;
Luxembourg;1965;;;;;;
Luxembourg;1964;;;;;;
Luxembourg;1963;;;;;;
Luxembourg;1962;;;;;;
Luxembourg;1961;;;;;;
Luxembourg;1960;;;;;;
Malaysia;2017;;;;;;
Malaysia;2016;;;;;;
Malaysia;2015;;;;;0.187243499;
Malaysia;2014;;;;;;
Malaysia;2013;;;;;;
Malaysia;2012;;;;;;
Malaysia;2011;;;;;;
Malaysia;2010;;;;;;
Malaysia;2009;;;;;;
Malaysia;2008;;;;;;
Malaysia;2007;;;;;;
Malaysia;2006;;;;;;
Malaysia;2005;;;;;;
Malaysia;2004;;;;;;
Malaysia;2003;;;;;;
Malaysia;2002;;;;;;
Malaysia;2001;;;;;;
Malaysia;2000;;;;;;
Malaysia;1999;;;;;;
Malaysia;1998;;;;;;
Malaysia;1997;;;;;;
Malaysia;1996;;;;;;
Malaysia;1995;;;;;;
Malaysia;1994;;;;;;
Malaysia;1993;;;;;;
Malaysia;1992;;;;;;
Malaysia;1991;;;;;;
Malaysia;1990;;;;;;
Malaysia;1989;;;;;;
Malaysia;1988;;;;;;
Malaysia;1987;;;;;;
Malaysia;1986;;;;;;
Malaysia;1985;;;;;;
Malaysia;1984;;;;;;
Malaysia;1983;;;;;;
Malaysia;1982;;;;;;
Malaysia;1981;;;;;;
Malaysia;1980;;;;;;
Malaysia;1979;;;;;;
Malaysia;1978;;;;;;
Malaysia;1977;;;;;;
Malaysia;1976;;;;;;
Malaysia;1975;;;;;;
Malaysia;1974;;;;;;
Malaysia;1973;;;;;;
Malaysia;1972;;;;;;
Malaysia;1971;;;;;;
Malaysia;1970;;;;;;
Malaysia;1969;;;;;;
Malaysia;1968;;;;;;
Malaysia;1967;;;;;;
Malaysia;1966;;;;;;
Malaysia;1965;;;;;;
Malaysia;1964;;;;;;
Malaysia;1963;;;;;;
Malaysia;1962;;;;;;
Malaysia;1961;;;;;;
Malaysia;1960;;;;;;
Malta;2017;;;;;;
Malta;2016;;;;;;
Malta;2015;0.391918359;0;0;0.391918359;0.406877027;0.768
Malta;2014;0.391918359;0;0;0.391918359;0.406877027;0.768
Malta;2013;0.391918359;0;0;0.391918359;0.406877027;0.768
Malta;2012;0.391918359;0;0;0.391918359;0.389639154;0.768
Malta;2011;0.393192065;0;0;0.393192065;0.388908043;0.773
Malta;2010;0.393700394;0;0;0.393700394;0.397719615;0.775
Malta;2009;0.393700394;0;0;0.393700394;0.39578753;0.775
Malta;2008;0.393700394;0;0;0.393700394;0.394226967;0.775
Malta;2007;;;;;;
Malta;2006;0.374165739;0;0;0.374165739;0.475726572;0.7
Malta;2005;;;;;;
Malta;2004;;;;;;
Malta;2003;0.374165739;0;0;0.374165739;0.474867265;0.7
Malta;2002;0.374165739;0;0;0.374165739;0.471867487;0.7
Malta;2001;0.374165739;0;0;0.374165739;0.4762027;0.7
Malta;2000;;;;;;
Malta;1999;;;;;;
Malta;1998;0.374165739;0;0;0.374165739;0.490481856;0.7
Malta;1997;;;;;;
Malta;1996;0.374165739;0;0;0.374165739;0.490036139;0.7
Malta;1995;;;;;;
Malta;1994;;;;;;
Malta;1993;0.374165739;0;0;0.374165739;0.514863258;0.7
Malta;1992;;;;;;
Malta;1991;0.374165739;0;0;0.374165739;0.491647403;0.7
Malta;1990;;;;;;
Malta;1989;0.374165739;0;0;0.374165739;0.487073953;0.7
Malta;1988;;;;;;
Malta;1987;;;;;;
Malta;1986;0.374165739;0;0;0.374165739;0.50331403;0.7
Malta;1985;;;;;;
Malta;1984;;;;;;
Malta;1983;;;;;;
Malta;1982;;;;;;
Malta;1981;0.374165739;0;0;0.374165739;0.539616534;0.7
Malta;1980;;;;;;
Malta;1979;;;;;;
Malta;1978;0.374165739;0;0;0.374165739;0.5517008;0.7
Malta;1977;;;;;;
Malta;1976;;;;;;
Malta;1975;;;;;;
Malta;1974;0.374165739;0;0;0.374165739;0.392917891;0.7
Malta;1973;;;;;;
Malta;1972;0.374165739;0;0;0.374165739;0.422026433;0.7
Malta;1971;0.374165739;0;0;0.374165739;0.520534293;0.7
Malta;1970;;;;;;
Malta;1969;;;;;;
Malta;1968;;;;;;
Malta;1967;;;;;;
Malta;1966;;;;;;
Malta;1965;;;;;;
Malta;1964;;;;;;
Malta;1963;;;;;;
Malta;1962;;;;;;
Malta;1961;;;;;;
Malta;1960;;;;;;
Mexico;2017;;;;;;
Mexico;2016;;;;;;
Mexico;2015;;;;;;
Mexico;2014;;;;;;
Mexico;2013;;;;;;
Mexico;2012;;;;;;
Mexico;2011;;;;;;
Mexico;2010;;;;;;
Mexico;2009;;;;;;
Mexico;2008;;;;;0.142045455;
Mexico;2007;;;;;;
Mexico;2006;;;;;;
Mexico;2005;;;;;;
Mexico;2004;;;;;;
Mexico;2003;;;;;;
Mexico;2002;;;;;;
Mexico;2001;;;;;;
Mexico;2000;;;;;;
Mexico;1999;;;;;;
Mexico;1998;;;;;;
Mexico;1997;;;;;;
Mexico;1996;;;;;;
Mexico;1995;;;;;;
Mexico;1994;;;;;;
Mexico;1993;;;;;;
Mexico;1992;;;;;;
Mexico;1991;;;;;;
Mexico;1990;;;;;;
Mexico;1989;;;;;;
Mexico;1988;;;;;;
Mexico;1987;;;;;;
Mexico;1986;;;;;;
Mexico;1985;;;;;;
Mexico;1984;;;;;;
Mexico;1983;;;;;;
Mexico;1982;;;;;;
Mexico;1981;;;;;;
Mexico;1980;;;;;;
Mexico;1979;;;;;;
Mexico;1978;;;;;;
Mexico;1977;;;;;;
Mexico;1976;;;;;;
Mexico;1975;;;;;;
Mexico;1974;;;;;;
Mexico;1973;;;;;;
Mexico;1972;;;;;;
Mexico;1971;;;;;;
Mexico;1970;;;;;;
Mexico;1969;;;;;;
Mexico;1968;;;;;;
Mexico;1967;;;;;;
Mexico;1966;;;;;;
Mexico;1965;;;;;;
Mexico;1964;;;;;;
Mexico;1963;;;;;;
Mexico;1962;;;;;;
Mexico;1961;;;;;;
Mexico;1960;;;;;;
Netherlands;2017;0.866436224;0.501196577;1.372240338;0.365239647;0.418663348;0.667
Netherlands;2016;0.871556954;0.505496849;1.380912159;0.366060104;0.425878441;0.67
Netherlands;2015;0.872720639;0.506114584;1.380540709;0.366606056;0.426919953;0.672
Netherlands;2014;0.871692173;0.420028582;0.92995891;0.451663592;0.441060023;0.255
Netherlands;2013;0.874846808;0.423183216;0.936943388;0.451663592;0.447710086;0.255
Netherlands;2012;0.874117117;0.422453525;0.935327826;0.451663592;0.446167453;0.255
Netherlands;2011;0.873233267;0.421569675;0.93337095;0.451663592;0.444302478;0.255
Netherlands;2010;0.875805619;0.423257279;0.935275289;0.45254834;0.447866811;0.256
Netherlands;2009;0.873740924;0.420309562;0.926953001;0.453431362;0.441650319;0.257
Netherlands;2008;0.870677545;0.416364877;0.916472084;0.454312668;0.433399277;0.258
Netherlands;2007;0.873869972;0.417799802;0.916086667;0.45607017;0.436391687;0.26
Netherlands;2006;0.873556982;0.417486812;0.91540039;0.45607017;0.435738095;0.26
Netherlands;2005;0.874285359;0.418215189;0.916997463;0.45607017;0.437259861;0.26
Netherlands;2004;0.87522408;0.41915391;0.919055745;0.45607017;0.439225;0.26
Netherlands;2003;0.873557723;0.417487553;0.915402016;0.45607017;0.435739643;0.26
Netherlands;2002;0.883196559;0.424502761;0.925459999;0.458693798;0.450506486;0.263
Netherlands;2001;0.885241965;0.425676953;0.926260577;0.459565012;0.45300217;0.264
Netherlands;2000;0.887793961;0.427359383;0.928165269;0.460434577;0.456590107;0.265
Netherlands;1999;0.887072488;0.425769984;0.922973495;0.461302504;0.453200199;0.266
Netherlands;1998;0.888143781;0.425974981;0.921687013;0.4621688;0.453636711;0.267
Netherlands;1997;0.808361918;0.42054753;1.084404143;0.387814389;0.442150562;0.188
Netherlands;1996;0.800677193;0.431895415;1.171140875;0.368781778;0.466334123;0.17
Netherlands;1995;0.772341613;0.416813836;1.172380511;0.355527777;0.434334436;0.158
Netherlands;1994;0.76194097;0.40528988;1.136376395;0.35665109;0.410649717;0.159
Netherlands;1993;0.758365578;0.400594701;1.119696229;0.357770876;0.401190287;0.16
Netherlands;1992;0.77005247;0.412281593;1.152362085;0.357770876;0.42494028;0.16
Netherlands;1991;0.770460626;0.411573457;1.146804602;0.358887169;0.423481776;0.161
Netherlands;1990;0.771648704;0.411648704;1.143468621;0.36;0.423636638;0.162
Netherlands;1989;0.768699832;0.40759043;1.128717304;0.361109402;0.415324897;0.163
Netherlands;1988;0.768978824;0.406763419;1.122987627;0.362215406;0.413641197;0.164
Netherlands;1987;0.768409413;0.405091371;1.114977302;0.363318042;0.410247547;0.165
Netherlands;1986;0.769974987;0.404461649;1.106557839;0.365513338;0.408973064;0.167
Netherlands;1985;0.772499968;0.404804442;1.100922946;0.367695526;0.40966659;0.169
Netherlands;1984;0.772448754;0.405842699;1.107026718;0.366606056;0.41177074;0.168
Netherlands;1983;0.770475146;0.406057802;1.114265855;0.364417343;0.412207347;0.166
Netherlands;1982;0.767368302;0.409597426;1.14485961;0.357770876;0.419425128;0.16
Netherlands;1981;0.757343885;0.410933723;1.186263479;0.346410162;0.422166312;0.15
Netherlands;1980;0.660850878;0.407868665;1.612242459;0.252982213;0.41589212;0.08
Netherlands;1979;0.64656956;0.409926369;1.732255073;0.236643191;0.420099069;0.07
Netherlands;1978;0.648840665;0.412197473;1.741852241;0.236643191;0.424766892;0.07
Netherlands;1977;0.648280857;0.411637666;1.739486624;0.236643191;0.42361392;0.07
Netherlands;1976;0.644938709;0.408295518;1.725363471;0.236643191;0.416763075;0.07
Netherlands;1975;0.606953514;0.310305575;1.046039879;0.296647939;0.240723874;0.11
Netherlands;1974;0.603739987;0.307092048;1.035207081;0.296647939;0.235763814;0.11
Netherlands;1973;0.61638174;0.313066722;1.032150418;0.303315018;0.245026932;0.115
Netherlands;1972;0.621406684;0.311568017;1.00558145;0.309838668;0.242686572;0.12
Netherlands;1971;0.665643382;0.312089992;0.882723798;0.353553391;0.243500407;0.125
Netherlands;1970;0.669890605;0.312119729;0.872401163;0.357770876;0.243546813;0.128
Netherlands;1969;0.651890613;0.302605629;0.866357396;0.349284984;0.228925417;0.122
Netherlands;1968;0.720512839;0.371227855;1.062822257;0.349284984;0.229683534;0.122
Netherlands;1967;0.725881823;0.376596839;1.078193615;0.349284984;0.236375299;0.122
Netherlands;1966;0.724238312;0.374953328;1.073488257;0.349284984;0.234316664;0.122
Netherlands;1965;0.720842891;0.37443273;1.080894186;0.346410162;0.233666448;0.12
Netherlands;1964;0.715287415;0.374699688;1.100156165;0.340587727;0.23399976;0.116
Netherlands;1963;0.710472137;0.375808126;1.122941561;0.334664011;0.235386246;0.112
Netherlands;1962;0.710845125;0.3776785;1.133602442;0.333166625;0.237735082;0.111
Netherlands;1961;0.711134239;0.379471759;1.144150404;0.331662479;0.239998027;0.11
Netherlands;1960;0.711088447;0.382454913;1.163773239;0.328633535;0.243786267;0.108
New Zealand;2017;0.154272486;0;0;0.154272486;0.810203044;0.119
New Zealand;2016;0.151657509;0;0;0.151657509;0.80291877;0.115
New Zealand;2015;0.149666295;0;0;0.149666295;0.79103728;0.112
New Zealand;2014;0.148996644;0;0;0.148996644;0.749119833;0.111
New Zealand;2013;0.14832397;0;0;0.14832397;0.766805698;0.11
New Zealand;2012;0.146969385;0;0;0.146969385;0.742569093;0.108
New Zealand;2011;0.144913767;0;0;0.144913767;0.753807712;0.105
New Zealand;2010;0.141421356;0;0;0.141421356;0.837582531;0.1
New Zealand;2009;0.14;0;0;0.14;0.775457743;0.098
New Zealand;2008;0.137113092;0;0;0.137113092;0.844213879;0.094
New Zealand;2007;0.136381817;0;0;0.136381817;0.649179078;0.093
New Zealand;2006;0.136381817;0;0;0.136381817;0.83173567;0.093
New Zealand;2005;0.134164079;0;0;0.134164079;0.882492577;0.09
New Zealand;2004;0.118321596;0;0;0.118321596;0.831713694;0.07
New Zealand;2003;0.114017543;0;0;0.114017543;0.792850663;0.065
New Zealand;2002;0.109544512;0;0;0.109544512;0.735544377;0.06
New Zealand;2001;0.104880885;0;0;0.104880885;0.771219983;0.055
New Zealand;2000;0.1;0;0;0.1;0.737677018;0.05
New Zealand;1999;0.1;0;0;0.1;0.61104838;0.05
New Zealand;1998;0.1;0;0;0.1;0.607002474;0.05
New Zealand;1997;0.1;0;0;0.1;0.602329841;0.05
New Zealand;1996;0.1;0;0;0.1;0.67947411;0.05
New Zealand;1995;0.1;0;0;0.1;0.621424358;0.05
New Zealand;1994;0.1;0;0;0.1;0.627897164;0.05
New Zealand;1993;0.1;0;0;0.1;0.618729676;0.05
New Zealand;1992;0.1;0;0;0.1;0.627849702;0.05
New Zealand;1991;0.1;0;0;0.1;0.748981588;0.05
New Zealand;1990;;;;;;
New Zealand;1989;;;;;;
New Zealand;1988;;;;;;
New Zealand;1987;0.441153058;0.331608547;3.027158023;0.109544512;0.549821142;0.03
New Zealand;1986;0.431740263;0.322195752;2.941231355;0.109544512;0.519050513;0.03
New Zealand;1985;0.430517955;0.320973444;2.930073257;0.109544512;0.515119757;0.03
New Zealand;1984;0.429773192;0.32022868;2.923274529;0.109544512;0.512732038;0.03
New Zealand;1983;0.43631085;0.326766338;2.982954908;0.109544512;0.533881199;0.03
New Zealand;1982;0.436014766;0.326470255;2.980252047;0.109544512;0.532914136;0.03
New Zealand;1981;0.433248051;0.32370354;2.954995512;0.109544512;0.523919909;0.03
New Zealand;1980;0.432926917;0.323382406;2.952063972;0.109544512;0.522880902;0.03
New Zealand;1979;0.430224492;0.32067998;2.927394315;0.109544512;0.514178249;0.03
New Zealand;1978;0.427650027;0.318105515;2.903892771;0.109544512;0.505955593;0.03
New Zealand;1977;0.428888745;0.319344234;2.915200673;0.109544512;0.509903698;0.03
New Zealand;1976;0.427143435;0.317598924;2.899268245;0.109544512;0.504345382;0.03
New Zealand;1975;0.427976688;0.318432177;2.906874772;0.109544512;0.506995256;0.03
New Zealand;1974;0.430174629;0.320630118;2.926939135;0.109544512;0.514018362;0.03
New Zealand;1973;0.432635182;0.323090671;2.949400808;0.109544512;0.521937908;0.03
New Zealand;1972;0.429357324;0.319812812;2.919478191;0.109544512;0.511401175;0.03
New Zealand;1971;0.429447163;0.319902651;2.920298304;0.109544512;0.511688531;0.03
New Zealand;1970;0.429496673;0.319952161;2.920750269;0.109544512;0.511846928;0.03
New Zealand;1969;;;;;;
New Zealand;1968;;;;;;
New Zealand;1967;;;;;;
New Zealand;1966;;;;;;
New Zealand;1965;;;;;;
New Zealand;1964;;;;;;
New Zealand;1963;;;;;;
New Zealand;1962;;;;;;
New Zealand;1961;;;;;;
New Zealand;1960;;;;;;
Norway;2017;0.810798188;0.420926415;1.079653473;0.389871774;0.295298411;0.19
Norway;2016;0.806495333;0.420056007;1.086990836;0.386439327;0.294078415;0.186669191
Norway;2015;0.82582152;0.439382193;1.137001756;0.386439327;0.321761186;0.186669191
Norway;2014;0.826711933;0.440272607;1.139305905;0.386439327;0.323066614;0.186669191
Norway;2013;0.826384119;0.441768293;1.148596243;0.384615826;0.325265374;0.184911667
Norway;2012;0.826821949;0.443675234;1.157977389;0.383146716;0.328079521;0.183501757
Norway;2011;0.827862966;0.445492336;1.165079901;0.38237063;0.330772369;0.182759124
Norway;2010;0.828056021;0.447352475;1.175067791;0.380703546;0.333540394;0.181168987
Norway;2009;0.828172913;0.449392861;1.186421668;0.378780052;0.336589906;0.17934291
Norway;2008;0.828980598;0.452109638;1.199640423;0.37687096;0.340671874;0.177539651
Norway;2007;0.828107055;0.453304341;1.209447859;0.374802715;0.342474709;0.175596344
Norway;2006;0.820822312;0.455334269;1.245825347;0.365488044;0.345548827;0.166976887
Norway;2005;0.815187965;0.4558531;1.268602476;0.359334865;0.346336747;0.161401932
Norway;2004;0.820799011;0.460706607;1.27941218;0.360092404;0.353750963;0.162083174
Norway;2003;0.820358588;0.46375497;1.300477468;0.356603618;0.358447787;0.158957675
Norway;2002;0.777868554;0.444401914;1.332672779;0.33346664;0.329155102;0.139
Norway;2001;0.781529609;0.448062969;1.343651554;0.33346664;0.334600707;0.139
Norway;2000;0.785223322;0.451756682;1.354728264;0.33346664;0.340140167;0.139
Norway;1999;0.79186022;0.45839358;1.374630996;0.33346664;0.35020779;0.139
Norway;1998;0.799420811;0.465954171;1.397303702;0.33346664;0.361855482;0.139
Norway;1997;0.805008039;0.472743084;1.422789487;0.332264955;0.372476706;0.138
Norway;1996;0.804089091;0.471824136;1.420023778;0.332264955;0.371030026;0.138
Norway;1995;0.811389997;0.479125042;1.441996924;0.332264955;0.382601344;0.138
Norway;1994;0.810138285;0.479079378;1.447112182;0.331058907;0.382528417;0.137
Norway;1993;0.810578436;0.481944902;1.466511634;0.328633535;0.387118147;0.135
Norway;1992;0.813194049;0.48700392;1.493006309;0.326190129;0.39528803;0.133
Norway;1991;0.821286451;0.495096323;1.517815161;0.326190129;0.408533948;0.133
Norway;1990;0.824173512;0.500445231;1.54588048;0.323728281;0.417409048;0.131
Norway;1989;0.825309755;0.502819446;1.559176912;0.32249031;0.421378991;0.13
Norway;1988;0.821198118;0.501198118;1.566244118;0.32;0.418665922;0.128
Norway;1987;0.777350698;0.503124514;1.834706325;0.274226184;0.421890461;0.094
Norway;1986;0.781590388;0.510297189;1.880980394;0.271293199;0.434005368;0.092
Norway;1985;0.779650748;0.509835997;1.889577921;0.269814751;0.433221239;0.091
Norway;1984;0.784625561;0.516297404;1.92412682;0.268328157;0.444271682;0.09
Norway;1983;0.786682749;0.518354592;1.931793506;0.268328157;0.447819138;0.09
Norway;1982;0.78792319;0.527155094;2.021547503;0.260768096;0.463154155;0.085
Norway;1981;0.795471339;0.534703243;2.050493333;0.260768096;0.476512596;0.085
Norway;1980;0.799821878;0.539053782;2.067176889;0.260768096;0.4842983;0.085
Norway;1979;0.799019007;0.544460565;2.1388431;0.254558441;0.494062179;0.081
Norway;1978;0.813198636;0.558640195;2.194545946;0.254558441;0.520131446;0.081
Norway;1977;0.81718722;0.562628779;2.210214581;0.254558441;0.527585238;0.081
Norway;1976;0.822791472;0.568233031;2.232230163;0.254558441;0.538147962;0.081
Norway;1975;0.841257645;0.56557667;2.051562209;0.275680975;0.533128283;0.095
Norway;1974;0.841970196;0.566289221;2.054146903;0.275680975;0.53447247;0.095
Norway;1973;0.843429177;0.567748202;2.059439182;0.275680975;0.537230034;0.095
Norway;1972;0.848862986;0.573182011;2.079149679;0.275680975;0.547562696;0.095
Norway;1971;0.862216203;0.57937349;2.048394619;0.282842712;0.559456069;0.1
Norway;1970;0.87375133;0.586697328;2.043856988;0.287054002;0.57368959;0.103
Norway;1969;0.882252188;0.591047792;2.029666452;0.291204396;0.582229155;0.106
Norway;1968;0.874844476;0.592001763;2.093042307;0.282842712;0.584110147;0.1
Norway;1967;0.87943112;0.596588408;2.109258543;0.282842712;0.593196213;0.1
Norway;1966;0.88927336;0.606430647;2.144056115;0.282842712;0.612930217;0.1
Norway;1965;0.917069973;0.609824143;1.984808526;0.30724583;0.619809142;0.118
Norway;1964;0.917642295;0.614327277;2.025377055;0.303315018;0.628996673;0.115
Norway;1963;0.912187248;0.615539308;2.074982585;0.296647939;0.631481067;0.11
Norway;1962;0.908288389;0.618460854;2.133892676;0.289827535;0.637489713;0.105
Norway;1961;0.902715235;0.619872523;2.191580321;0.282842712;0.64040324;0.1
Norway;1960;0.887352099;0.617537348;2.288745685;0.269814751;0.635587293;0.091
Philippines;2017;;;;;;
Philippines;2016;;;;;;
Philippines;2015;;;;;0.061265361;
Philippines;2014;;;;;;
Philippines;2013;;;;;0.070118538;
Philippines;2012;;;;;;
Philippines;2011;;;;;;
Philippines;2010;;;;;0.083580707;
Philippines;2009;;;;;;
Philippines;2008;;;;;;
Philippines;2007;;;;;;
Philippines;2006;;;;;;
Philippines;2005;;;;;;
Philippines;2004;;;;;;
Philippines;2003;;;;;;
Philippines;2002;;;;;;
Philippines;2001;;;;;;
Philippines;2000;;;;;;
Philippines;1999;;;;;;
Philippines;1998;;;;;;
Philippines;1997;;;;;;
Philippines;1996;;;;;;
Philippines;1995;;;;;;
Philippines;1994;;;;;;
Philippines;1993;;;;;;
Philippines;1992;;;;;;
Philippines;1991;;;;;;
Philippines;1990;;;;;;
Philippines;1989;;;;;;
Philippines;1988;;;;;;
Philippines;1987;;;;;;
Philippines;1986;;;;;;
Philippines;1985;;;;;;
Philippines;1984;;;;;;
Philippines;1983;;;;;;
Philippines;1982;;;;;;
Philippines;1981;;;;;;
Philippines;1980;;;;;;
Philippines;1979;;;;;;
Philippines;1978;;;;;;
Philippines;1977;;;;;;
Philippines;1976;;;;;;
Philippines;1975;;;;;;
Philippines;1974;;;;;;
Philippines;1973;;;;;;
Philippines;1972;;;;;;
Philippines;1971;;;;;;
Philippines;1970;;;;;;
Philippines;1969;;;;;;
Philippines;1968;;;;;;
Philippines;1967;;;;;;
Philippines;1966;;;;;;
Philippines;1965;;;;;;
Philippines;1964;;;;;;
Philippines;1963;;;;;;
Philippines;1962;;;;;;
Philippines;1961;;;;;;
Philippines;1960;;;;;;
Poland;2017;;;;;;
Poland;2016;0.226273421;0.163027867;2.577696914;0.063245553;0.265780855;0.04
Poland;2015;;;;;;
Poland;2014;;;;;;
Poland;2013;;;;;;
Poland;2012;0.213340436;0.150094882;2.373208468;0.063245553;0.225284737;0.04
Poland;2011;;;;;;
Poland;2010;;;;;;
Poland;2009;;;;;;
Poland;2008;;;;;;
Poland;2007;0.199761182;0.144988927;2.647123523;0.054772256;0.210217888;0.03
Poland;2006;;;;;;
Poland;2005;;;;;;
Poland;2004;;;;;;
Poland;2003;0.201726759;0.146954503;2.683009875;0.054772256;0.21595626;0.03
Poland;2002;;;;;;
Poland;2001;;;;;;
Poland;2000;;;;;;
Poland;1999;;;;;;
Poland;1998;0.217419947;0.172698588;3.861657817;0.04472136;0.298248022;0.02
Poland;1997;;;;;;
Poland;1996;;;;;;
