VariableCode,RegionCode,YearCode,AggValue
labsh,KOR,2006,0.52308619022369400
labsh,JAM,1960,0.55414414405822800
labsh,JAM,1961,0.55414414405822800
labsh,JAM,1962,0.55414414405822800
labsh,JAM,1963,0.55414414405822800
labsh,JAM,1964,0.55414414405822800
labsh,JAM,1965,0.55414414405822800
labsh,JAM,1966,0.55414414405822800
labsh,JAM,1967,0.55414414405822800
labsh,JAM,1968,0.55414414405822800
labsh,JAM,1969,0.55414414405822800
labsh,JAM,1970,0.55414414405822800
labsh,JAM,1971,0.56259077787399300
labsh,JAM,1972,0.57903695106506300
labsh,JAM,1973,0.59241420030593900
labsh,JAM,1974,0.59427350759506200
labsh,JAM,1975,0.61105561256408700
labsh,JAM,1976,0.62811625003814700
labsh,JAM,1977,0.62547904253006000
labsh,JAM,1978,0.58099371194839500
labsh,JAM,1979,0.56057262420654300
labsh,JAM,1980,0.56793582439422600
labsh,JAM,1981,0.56226724386215200
labsh,JAM,1982,0.57544988393783600
labsh,JAM,1983,0.54353660345077500
labsh,JAM,1984,0.49765759706497200
labsh,JAM,1985,0.47512006759643600
labsh,JAM,1986,0.45726251602172900
labsh,JAM,1987,0.46030205488205000
labsh,JAM,1988,0.47188672423362700
labsh,JAM,1989,0.48349916934967000
labsh,JAM,1990,0.49511164426803600
labsh,JAM,1991,0.50672411918640100
labsh,JAM,1992,0.51833653450012200
labsh,JAM,1993,0.52994900941848800
labsh,JAM,1994,0.54156148433685300
labsh,JAM,1995,0.55317395925521900
labsh,JAM,1996,0.56478643417358400
labsh,JAM,1997,0.57639884948730500
labsh,JAM,1998,0.58801132440567000
labsh,JAM,1999,0.58593124151229900
labsh,JAM,2000,0.58344221115112300
labsh,JAM,2001,0.57705634832382200
labsh,JAM,2002,0.56527924537658700
labsh,JAM,2003,0.57736861705780000
labsh,JAM,2004,0.57138007879257200
labsh,JAM,2005,0.56366455554962200
labsh,JAM,2006,0.57129865884780900
labsh,JAM,2007,0.57826226949691800
labsh,JAM,2008,0.59306597709655800
labsh,JAM,2009,0.59236472845077500
labsh,JAM,2010,0.58653879165649400
labsh,JAM,2011,0.59056174755096400
labsh,JAM,2012,0.59951484203338600
labsh,JAM,2013,0.60179692506790200
labsh,JAM,2014,0.59472924470901500
labsh,JAM,2015,0.59296625852584800
labsh,JAM,2016,0.59706097841262800
labsh,JAM,2017,0.59927320480346700
labsh,JAM,2018,0.59486937522888200
labsh,JAM,2019,0.59486937522888200
labsh,CYP,1960,0.49921038746833800
labsh,CYP,1961,0.49921038746833800
labsh,CYP,1962,0.49921038746833800
labsh,CYP,1963,0.49921038746833800
labsh,CYP,1964,0.49921038746833800
labsh,CYP,1965,0.49921038746833800
labsh,CYP,1966,0.49921038746833800
labsh,CYP,1967,0.49921038746833800
labsh,CYP,1968,0.49921038746833800
labsh,CYP,1969,0.49921038746833800
labsh,CYP,1970,0.49921038746833800
labsh,CYP,1971,0.49921038746833800
labsh,CYP,1972,0.49921038746833800
labsh,CYP,1973,0.49921038746833800
labsh,CYP,1974,0.49921038746833800
labsh,CYP,1975,0.49921038746833800
labsh,CYP,1976,0.49921038746833800
labsh,CYP,1977,0.49921038746833800
labsh,CYP,1978,0.49921038746833800
labsh,CYP,1979,0.49921038746833800
labsh,CYP,1980,0.49921038746833800
labsh,CYP,1981,0.49921038746833800
labsh,CYP,1982,0.49921038746833800
labsh,CYP,1983,0.49921038746833800
labsh,CYP,1984,0.49921038746833800
labsh,CYP,1985,0.49921038746833800
labsh,CYP,1986,0.49921038746833800
labsh,CYP,1987,0.49921038746833800
labsh,CYP,1988,0.49921038746833800
labsh,CYP,1989,0.49921038746833800
labsh,CYP,1990,0.49921038746833800
labsh,CYP,1991,0.49921038746833800
labsh,CYP,1992,0.49921038746833800
labsh,IND,1960,0.75375038385391200
labsh,IND,1961,0.75375038385391200
labsh,IND,1962,0.75375038385391200
labsh,IND,1963,0.75375038385391200
labsh,IND,1964,0.75375038385391200
labsh,IND,1965,0.75375038385391200
labsh,IND,1966,0.75375038385391200
labsh,IND,1967,0.75375038385391200
labsh,IND,1968,0.75375038385391200
labsh,IND,1969,0.75375038385391200
labsh,IND,1970,0.75375038385391200
labsh,IND,1971,0.75375038385391200
labsh,IND,1972,0.75375038385391200
labsh,IND,1973,0.75375038385391200
labsh,IND,1974,0.75375038385391200
labsh,IND,1975,0.75375038385391200
labsh,IND,1976,0.73391872644424400
labsh,IND,1977,0.75375038385391200
labsh,IND,1978,0.73179596662521400
labsh,IND,1979,0.70905941724777200
labsh,IND,1980,0.73667180538177500
labsh,IND,1981,0.71675807237625100
labsh,IND,1982,0.70720744132995600
labsh,IND,1983,0.71862405538559000
labsh,IND,1984,0.71541231870651200
labsh,IND,1985,0.69879543781280500
labsh,IND,1986,0.69570708274841300
labsh,BIH,1970,0.63870269060134900
labsh,BIH,1971,0.63870269060134900
labsh,BIH,1972,0.63870269060134900
labsh,BIH,1973,0.63870269060134900
labsh,BIH,1974,0.63870269060134900
labsh,BIH,1975,0.63870269060134900
labsh,BIH,1976,0.63870269060134900
labsh,PAN,1987,0.44597980380058300
labsh,PAN,1988,0.44597980380058300
labsh,PAN,1989,0.44597980380058300
labsh,PAN,1990,0.44597980380058300
labsh,PAN,1991,0.44597980380058300
labsh,PAN,1992,0.44597980380058300
labsh,PAN,1993,0.44597980380058300
labsh,PAN,1994,0.44597980380058300
labsh,PAN,1995,0.44597980380058300
labsh,PAN,1996,0.44597980380058300
labsh,PAN,1997,0.44400900602340700
labsh,PAN,1998,0.45228013396263100
labsh,PAN,1999,0.45052099227905300
labsh,PAN,2000,0.46481302380561800
labsh,PAN,2001,0.45022502541542100
labsh,PAN,2002,0.43873116374015800
labsh,PAN,2003,0.43209886550903300
labsh,PAN,2004,0.42956194281578100
labsh,PAN,2005,0.41220396757125900
labsh,PAN,2006,0.40895661711692800
labsh,PAN,2007,0.40734088420867900
labsh,PAN,2008,0.37638112902641300
labsh,PAN,2009,0.35683518648147600
labsh,PAN,2010,0.35427844524383500
labsh,PAN,2011,0.33220177888870200
labsh,PAN,2012,0.32111391425132800
labsh,PAN,2013,0.30641797184944200
labsh,PAN,2014,0.29565963149070700
labsh,PAN,2015,0.29905998706817600
labsh,PAN,2016,0.30106720328331000
labsh,PAN,2017,0.30652731657028200
labsh,PAN,2018,0.30630838871002200
labsh,PAN,2019,0.30630838871002200
labsh,ARM,1970,0.74037629365921000
labsh,ARM,1971,0.74037629365921000
labsh,ARM,1972,0.74037629365921000
labsh,ARM,1973,0.74037629365921000
labsh,ARM,1974,0.74037629365921000
labsh,ARM,1975,0.74037629365921000
labsh,ARM,1976,0.74037629365921000
labsh,ARM,1977,0.74037629365921000
labsh,ARM,1978,0.74037629365921000
labsh,ARM,1979,0.74037629365921000
labsh,ARM,1980,0.74037629365921000
labsh,ARM,1981,0.74037629365921000
labsh,ARM,1982,0.74037629365921000
labsh,ARM,1983,0.74037629365921000
labsh,ARM,1984,0.74037629365921000
labsh,ARM,1985,0.74037629365921000
labsh,ARM,1986,0.74037629365921000
labsh,ARM,1987,0.74037629365921000
labsh,ARM,1988,0.74037629365921000
labsh,ARM,1989,0.74037629365921000
labsh,ARM,1990,0.74037629365921000
labsh,ARM,1991,0.74037629365921000
labsh,ARM,1992,0.71902811527252200
labsh,ARM,1993,0.74037629365921000
labsh,ARM,1994,0.74037629365921000
labsh,ARM,1995,0.74037629365921000
labsh,ARM,1996,0.74037629365921000
labsh,ARM,1997,0.72695696353912400
labsh,ARM,1998,0.74593782424926800
labsh,ARM,1999,0.71565210819244400
labsh,ARM,2000,0.68109333515167200
labsh,ARM,2001,0.69898414611816400
labsh,ARM,2002,0.65767061710357700
labsh,ARM,2003,0.64133149385452300
labsh,ARM,2004,0.63795536756515500
labsh,ARM,2005,0.60297709703445400
labsh,ARM,2006,0.59388279914856000
labsh,ARM,2007,0.58740293979644800
labsh,ARM,2008,0.56552326679229700
labsh,ARM,2009,0.57910192012786900
labsh,ARM,2010,0.56824886798858600
labsh,ARM,2011,0.59189403057098400
labsh,ARM,2012,0.58152258396148700
labsh,ARM,2013,0.58515548706054700
labsh,ARM,2014,0.57961410284042400
labsh,ARM,2015,0.57306802272796600
labsh,ARM,2016,0.56427395343780500
labsh,ARM,2017,0.54867196083068800
labsh,ARM,2018,0.54867196083068800
labsh,ARM,2019,0.54867196083068800
labsh,IRN,1960,0.35036438703537000
labsh,IRN,1961,0.35036438703537000
labsh,IRN,1962,0.35036438703537000
labsh,IRN,1963,0.35036438703537000
labsh,IRN,1964,0.35036438703537000
labsh,IRN,1965,0.35036438703537000
labsh,IRN,1966,0.35036438703537000
labsh,IRN,1967,0.35036438703537000
labsh,IRN,1968,0.35036438703537000
labsh,IRN,1969,0.35036438703537000
labsh,IRN,1970,0.35036438703537000
labsh,IRN,1971,0.35036438703537000
labsh,IRN,1972,0.35036438703537000
labsh,IRN,1973,0.35036438703537000
labsh,IRN,1974,0.35036438703537000
labsh,IRN,1975,0.35036438703537000
labsh,IRN,1976,0.35036438703537000
labsh,IRN,1977,0.35036438703537000
labsh,IRN,1978,0.35036438703537000
labsh,IRN,1979,0.35036438703537000
labsh,IRN,1980,0.35036438703537000
labsh,IRN,1981,0.35036438703537000
labsh,IRN,1982,0.35036438703537000
labsh,IRN,1983,0.35036438703537000
labsh,IRN,1984,0.35036438703537000
labsh,IRN,1985,0.35036438703537000
labsh,IRN,1986,0.35036438703537000
labsh,IRN,1987,0.35036438703537000
labsh,IRN,1988,0.35036438703537000
labsh,IRN,1989,0.35036438703537000
labsh,IRN,1990,0.35036438703537000
labsh,IRN,1991,0.35036438703537000
labsh,IRN,1992,0.35036438703537000
labsh,IRN,1993,0.35036438703537000
labsh,IRN,1994,0.35036438703537000
labsh,IRN,1995,0.37251976132392900
labsh,IRN,1996,0.36448195576667800
labsh,IRN,1997,0.38318502902984600
labsh,IRN,1998,0.40969613194465600
labsh,IRN,1999,0.37334153056144700
labsh,IRN,2000,0.35748440027236900
labsh,IRN,2001,0.36261391639709500
labsh,IRN,2002,0.31752306222915600
labsh,IRN,2003,0.30290192365646400
labsh,MLT,2001,0.53804528713226300
labsh,MLT,2002,0.53047192096710200
labsh,MLT,2003,0.52962177991867100
labsh,MLT,2004,0.53414142131805400
labsh,MLT,2005,0.54546147584915200
labsh,MLT,2006,0.55165576934814500
labsh,MLT,2007,0.53841686248779300
labsh,MLT,2008,0.52907776832580600
labsh,MLT,2009,0.54074490070343000
labsh,MLT,2010,0.51436018943786600
labsh,MLT,2011,0.54882413148880000
labsh,MLT,2012,0.53990674018859900
labsh,MLT,2013,0.52986067533493000
labsh,MLT,2014,0.51634961366653400
labsh,MLT,2015,0.49385598301887500
labsh,MLT,2016,0.51190364360809300
labsh,MLT,2017,0.50118815898895300
labsh,MLT,2018,0.51372903585434000
labsh,MLT,2019,0.51372903585434000
labsh,IRN,2004,0.28613790869712800
labsh,IRN,2005,0.27795287966728200
labsh,IRN,2006,0.27935031056404100
labsh,IRN,2007,0.25260269641876200
labsh,IRN,2008,0.26301717758178700
labsh,IRN,2009,0.29660466313362100
labsh,IRN,2010,0.28782576322555500
labsh,IRN,2011,0.27297726273536700
labsh,IRN,2012,0.29113414883613600
labsh,IRN,2013,0.28527903556823700
labsh,IRN,2014,0.31253802776336700
labsh,IRN,2015,0.36092633008956900
labsh,IRN,2016,0.35581910610199000
labsh,IRN,2017,0.35581910610199000
labsh,IRN,2018,0.35581910610199000
labsh,IRN,2019,0.35581910610199000
labsh,PAN,1969,0.44597980380058300
labsh,PAN,1970,0.44597980380058300
labsh,PAN,1971,0.44597980380058300
labsh,OMN,1995,0.30563807487487800
labsh,OMN,1996,0.30563807487487800
labsh,OMN,1997,0.30563807487487800
labsh,OMN,1998,0.30563807487487800
labsh,OMN,1999,0.30563807487487800
labsh,OMN,2000,0.30563807487487800
labsh,OMN,2001,0.31286597251892100
labsh,OMN,2002,0.31494584679603600
labsh,OMN,2003,0.32181793451309200
labsh,OMN,2004,0.31028240919113200
labsh,OMN,2005,0.27781391143798800
labsh,OMN,2006,0.26278379559516900
labsh,OMN,2007,0.27697634696960400
labsh,OMN,2008,0.22764424979686700
labsh,OMN,2009,0.30266872048378000
labsh,OMN,2010,0.30266872048378000
labsh,OMN,2011,0.30266872048378000
labsh,OMN,2012,0.30266872048378000
labsh,OMN,2013,0.30266872048378000
labsh,OMN,2014,0.30266872048378000
labsh,OMN,2015,0.30266872048378000
labsh,OMN,2016,0.30266872048378000
labsh,OMN,2017,0.30266872048378000
labsh,OMN,2018,0.30266872048378000
labsh,OMN,2019,0.30266872048378000
labsh,MEX,2008,0.35892659425735500
labsh,MEX,2009,0.39421102404594400
labsh,MEX,2010,0.38074356317520100
labsh,MEX,2011,0.36784210801124600
labsh,MEX,2012,0.36176416277885400
labsh,MEX,2013,0.37614420056343100
labsh,MEX,2014,0.37419152259826700
labsh,MEX,2015,0.37799987196922300
labsh,MEX,2016,0.36845627427101100
labsh,MEX,2017,0.35616597533226000
labsh,MEX,2018,0.36026367545127900
labsh,MEX,2019,0.36026367545127900
labsh,TTO,1960,0.59012305736541700
labsh,TTO,1961,0.59012305736541700
labsh,TTO,1962,0.59012305736541700
labsh,TTO,1963,0.59012305736541700
labsh,TTO,1964,0.59012305736541700
labsh,TTO,1965,0.59012305736541700
labsh,TTO,1966,0.59012305736541700
labsh,TTO,1967,0.59012305736541700
labsh,TTO,1968,0.59012305736541700
labsh,TTO,1969,0.59012305736541700
labsh,TTO,1970,0.59012305736541700
labsh,TTO,1971,0.62325006723403900
labsh,BGR,1970,0.40934398770332300
labsh,BGR,1971,0.40934398770332300
labsh,BGR,1972,0.40934398770332300
labsh,BGR,1973,0.40934398770332300
labsh,BGR,1974,0.40934398770332300
labsh,BGR,1975,0.40934398770332300
labsh,BGR,1976,0.40934398770332300
labsh,BGR,1977,0.40934398770332300
labsh,BGR,1978,0.40934398770332300
labsh,BGR,1979,0.40934398770332300
labsh,BGR,1980,0.40934398770332300
labsh,BGR,1981,0.40934398770332300
labsh,BGR,1982,0.40934398770332300
labsh,BGR,1983,0.40934398770332300
labsh,BGR,1984,0.40934398770332300
labsh,BGR,1985,0.40934398770332300
labsh,BGR,1986,0.40934398770332300
labsh,BGR,1987,0.40934398770332300
labsh,BGR,1988,0.40934398770332300
labsh,BGR,1989,0.40934398770332300
labsh,BGR,1990,0.40934398770332300
labsh,BGR,1991,0.40934398770332300
labsh,BGR,1992,0.40934398770332300
labsh,BGR,1993,0.40934398770332300
labsh,BGR,1994,0.40934398770332300
labsh,BGR,1995,0.40934398770332300
labsh,BGR,1996,0.38634952902793900
labsh,BGR,1997,0.50032854080200200
labsh,BGR,1998,0.46794918179512000
labsh,BGR,1999,0.53603619337081900
labsh,BGR,2000,0.50445932149887100
labsh,BGR,2001,0.47758570313453700
labsh,BGR,2002,0.45359468460083000
labsh,BGR,2003,0.46777349710464500
labsh,BGR,2004,0.46456292271614100
labsh,CAN,1960,0.76865923404693600
labsh,CAN,1961,0.76865923404693600
labsh,CAN,1962,0.76865923404693600
labsh,CAN,1963,0.76865923404693600
labsh,CAN,1964,0.76865923404693600
labsh,CAN,1965,0.76865923404693600
labsh,CAN,1966,0.76865923404693600
labsh,CAN,1967,0.76865923404693600
labsh,CAN,1968,0.76865923404693600
labsh,CAN,1969,0.76865923404693600
labsh,CAN,1970,0.76865923404693600
labsh,CAN,1971,0.77010148763656600
labsh,CAN,1972,0.77090722322464000
labsh,CAN,1973,0.76254731416702300
labsh,CAN,1974,0.74815338850021400
labsh,CAN,1975,0.73178660869598400
labsh,CAN,1976,0.72718650102615400
labsh,CAN,1977,0.72338795661926300
labsh,CAN,1978,0.70786964893341100
labsh,CAN,1979,0.68354266881942700
labsh,CAN,1980,0.67041498422622700
labsh,CAN,1981,0.69273608922958400
labsh,CAN,1982,0.70736044645309400
labsh,CAN,1983,0.67722523212432900
labsh,CAN,1984,0.66142368316650400
labsh,CAN,1985,0.65837454795837400
labsh,CAN,1986,0.67951303720474200
labsh,CAN,1987,0.67333859205246000
labsh,CAN,1988,0.68139940500259400
labsh,CAN,1989,0.69305270910263100
labsh,CAN,1990,0.71036583185195900
labsh,CAN,1991,0.73360276222229000
labsh,CAN,1992,0.73851740360260000
labsh,CAN,1993,0.72248613834381100
labsh,CAN,1994,0.69545793533325200
labsh,CAN,1995,0.68305718898773200
labsh,CAN,1996,0.67677205801010100
labsh,CAN,1997,0.67350614070892300
labsh,CAN,1998,0.68622696399688700
labsh,CAN,1999,0.66929835081100500
labsh,CAN,2000,0.65389531850814800
labsh,CAN,2001,0.65738117694854700
labsh,CAN,2002,0.65740263462066700
labsh,CAN,2003,0.64575374126434300
labsh,CAN,2004,0.63933426141738900
labsh,CAN,2005,0.62943536043167100
labsh,CAN,2006,0.63426184654235800
labsh,CAN,2007,0.63949495553970300
labsh,CAN,2008,0.63119775056839000
labsh,CAN,2009,0.67254483699798600
labsh,CAN,2010,0.65095168352127100
labsh,CAN,2011,0.63958919048309300
labsh,CAN,2012,0.65056157112121600
labsh,CAN,2013,0.64968848228454600
labsh,CAN,2014,0.64180654287338300
labsh,CAN,2015,0.67025935649871800
labsh,CAN,2016,0.66117763519287100
labsh,CAN,2017,0.65113651752471900
labsh,CAN,2018,0.65488040447235100
labsh,CAN,2019,0.65488040447235100
labsh,DEU,1997,0.64655691385269200
labsh,DEU,1998,0.63981693983078000
labsh,DEU,1999,0.64517545700073200
labsh,DEU,2000,0.65420615673065200
labsh,DEU,2001,0.64121270179748500
labsh,DEU,2002,0.63599413633346600
labsh,DEU,2003,0.63388812541961700
labsh,DEU,2004,0.61962860822677600
labsh,DEU,2005,0.61289066076278700
labsh,DEU,2006,0.59849315881729100
labsh,DEU,2007,0.59017890691757200
labsh,DEU,2008,0.60460364818573000
labsh,DEU,2009,0.62646174430847200
labsh,DEU,2010,0.61599814891815200
labsh,DEU,2011,0.61605089902877800
labsh,DEU,2012,0.62849503755569500
labsh,DEU,2013,0.63076710700988800
labsh,DEU,2014,0.62797844409942600
labsh,DEU,2015,0.62912505865097000
labsh,DEU,2016,0.62960308790206900
labsh,DEU,2017,0.63336634635925300
labsh,DEU,2018,0.64190441370010400
labsh,DEU,2019,0.64190441370010400
labsh,KAZ,2008,0.41417318582534800
labsh,KAZ,2009,0.41427341103553800
labsh,KAZ,2010,0.41913819313049300
labsh,KAZ,2011,0.41992720961570700
labsh,KAZ,2012,0.41427400708198500
labsh,KAZ,2013,0.40115648508071900
labsh,KAZ,2014,0.40270620584487900
labsh,KAZ,2015,0.40892192721366900
labsh,KAZ,2016,0.38072419166564900
labsh,KAZ,2017,0.38072419166564900
labsh,KAZ,2018,0.38072419166564900
labsh,KAZ,2019,0.38072419166564900
labsh,SUR,1973,0.46788221597671500
labsh,SUR,1974,0.46788221597671500
labsh,SUR,1975,0.46788221597671500
labsh,SUR,1976,0.46788221597671500
labsh,SUR,1977,0.46788221597671500
labsh,SUR,1978,0.46788221597671500
labsh,SUR,1979,0.46788221597671500
labsh,GRC,2007,0.54316633939743000
labsh,GRC,2008,0.53965854644775400
labsh,GRC,2009,0.55124068260192900
labsh,GRC,2010,0.55017596483230600
labsh,GRC,2011,0.55157828330993700
labsh,GRC,2012,0.52857267856597900
labsh,GRC,2013,0.50777006149292000
labsh,GRC,2014,0.52174490690231300
labsh,GRC,2015,0.51832944154739400
labsh,GRC,2016,0.53800052404403700
labsh,GRC,2017,0.53881096839904800
labsh,GRC,2018,0.55089014768600500
labsh,GRC,2019,0.55089014768600500
labsh,IRQ,2012,0.29630631208419800
labsh,IRQ,2013,0.29630631208419800
labsh,IRQ,2014,0.29630631208419800
labsh,IRQ,2015,0.29630631208419800
labsh,IRQ,2016,0.29630631208419800
labsh,IRQ,2017,0.29630631208419800
labsh,IRQ,2018,0.29630631208419800
labsh,IRQ,2019,0.29630631208419800
labsh,MEX,1960,0.42808985710144000
labsh,MEX,1961,0.42808985710144000
labsh,MEX,1962,0.42808985710144000
labsh,MEX,1963,0.42808985710144000
labsh,MEX,1964,0.42808985710144000
labsh,MEX,1965,0.42808985710144000
labsh,MEX,1966,0.42808985710144000
labsh,MEX,1967,0.42808985710144000
labsh,MEX,1968,0.42808985710144000
labsh,MEX,1969,0.42808985710144000
labsh,MEX,1970,0.42808985710144000
labsh,MEX,1971,0.42808985710144000
labsh,MEX,1972,0.42808985710144000
labsh,MEX,1973,0.42808985710144000
labsh,MEX,1974,0.42808985710144000
labsh,MEX,1975,0.42808985710144000
labsh,MEX,1976,0.42808985710144000
labsh,MEX,1977,0.42808985710144000
labsh,MEX,1978,0.42808985710144000
labsh,MEX,1979,0.42808985710144000
labsh,MEX,1980,0.42808985710144000
labsh,MEX,1981,0.42808985710144000
labsh,MEX,1982,0.42808985710144000
labsh,MEX,1983,0.42808985710144000
labsh,MEX,1984,0.42808985710144000
labsh,MEX,1985,0.42808985710144000
labsh,MEX,1986,0.42808985710144000
labsh,MEX,1987,0.42808985710144000
labsh,MEX,1988,0.42808985710144000
labsh,MEX,1989,0.42808985710144000
labsh,MEX,1990,0.42808985710144000
labsh,MEX,1991,0.42808985710144000
labsh,MEX,1992,0.42808985710144000
labsh,MEX,1993,0.42808985710144000
labsh,MEX,1994,0.43435490131378200
labsh,MEX,1995,0.38609313964843800
labsh,MEX,1996,0.36346200108528100
labsh,MEX,1997,0.37465891242027300
labsh,MEX,1998,0.38126775622367900
labsh,MEX,1999,0.38682797551155100
labsh,MEX,2000,0.39722093939781200
labsh,MEX,2001,0.41174426674842800
labsh,MEX,2002,0.40451151132583600
labsh,MEX,2003,0.40090799331665000
labsh,MEX,2004,0.38083210587501500
labsh,MEX,2005,0.37599304318428000
labsh,MEX,2006,0.36519831418991100
labsh,MEX,2007,0.36237484216690100
labsh,PER,2007,0.43030604720115700
labsh,PER,2008,0.43135467171669000
labsh,PER,2009,0.45077103376388600
labsh,PER,2010,0.43252149224281300
labsh,PER,2011,0.42013925313949600
labsh,PER,2012,0.44037944078445400
labsh,PER,2013,0.44817394018173200
labsh,PER,2014,0.45925331115722700
labsh,PER,2015,0.46023517847061200
labsh,PER,2016,0.45548117160797100
labsh,PER,2017,0.44884988665580800
labsh,PER,2018,0.44721227884292600
labsh,PER,2019,0.44721227884292600
labsh,SUR,1980,0.46788221597671500
labsh,SUR,1981,0.46788221597671500
labsh,SUR,1982,0.46788221597671500
labsh,SUR,1983,0.46788221597671500
labsh,SUR,1984,0.46788221597671500
labsh,SUR,1985,0.46788221597671500
labsh,SUR,1986,0.46788221597671500
labsh,SUR,1987,0.46788221597671500
labsh,SUR,1988,0.46788221597671500
labsh,SUR,1989,0.46788221597671500
labsh,SUR,1990,0.46788221597671500
labsh,SUR,1991,0.46788221597671500
labsh,SUR,1992,0.46788221597671500
labsh,SUR,1993,0.46788221597671500
labsh,SUR,1994,0.46788221597671500
labsh,SUR,1995,0.46788221597671500
labsh,SUR,1996,0.46788221597671500
labsh,SUR,1997,0.46788221597671500
labsh,SUR,1998,0.46788221597671500
labsh,SUR,1999,0.46788221597671500
labsh,SUR,2000,0.46788221597671500
labsh,SUR,2001,0.46788221597671500
labsh,SUR,2002,0.46788221597671500
labsh,SUR,2003,0.46788221597671500
labsh,SUR,2004,0.46788221597671500
labsh,SUR,2005,0.46788221597671500
labsh,SUR,2006,0.46788221597671500
labsh,SUR,2007,0.46788221597671500
labsh,SUR,2008,0.42117941379547100
labsh,SUR,2009,0.45354276895523100
labsh,SUR,2010,0.45215612649917600
labsh,SUR,2011,0.45215612649917600
labsh,SUR,2012,0.45215612649917600
labsh,SUR,2013,0.45215612649917600
labsh,SUR,2014,0.45215612649917600
labsh,SUR,2015,0.45215612649917600
labsh,SUR,2016,0.45215612649917600
labsh,SUR,2017,0.45215612649917600
labsh,SUR,2018,0.45215612649917600
labsh,SUR,2019,0.45215612649917600
labsh,CZE,1970,0.51383328437805200
labsh,CZE,1971,0.51383328437805200
labsh,CZE,1972,0.51383328437805200
labsh,CZE,1973,0.51383328437805200
labsh,CZE,1974,0.51383328437805200
labsh,CZE,1975,0.51383328437805200
labsh,CZE,1976,0.51383328437805200
labsh,CZE,1977,0.51383328437805200
labsh,CZE,1978,0.51383328437805200
labsh,CZE,1979,0.51383328437805200
labsh,CZE,1980,0.51383328437805200
labsh,CZE,1981,0.51383328437805200
labsh,CZE,1982,0.51383328437805200
labsh,CZE,1983,0.51383328437805200
labsh,CZE,1984,0.51383328437805200
labsh,CZE,1985,0.51383328437805200
labsh,CZE,1986,0.51383328437805200
labsh,CZE,1987,0.51383328437805200
labsh,CZE,1988,0.51383328437805200
labsh,CZE,1989,0.51383328437805200
labsh,CZE,1990,0.51383328437805200
labsh,CZE,1991,0.51383328437805200
labsh,CZE,1992,0.51383328437805200
labsh,CZE,1993,0.50795131921768200
labsh,CZE,1994,0.52179658412933400
labsh,CZE,1995,0.52712368965148900
labsh,CZE,1996,0.53529131412506100
labsh,CZE,1997,0.54050952196121200
labsh,CZE,1998,0.51559567451477100
labsh,CZE,1999,0.51588112115860000
labsh,CZE,2000,0.51487308740615800
labsh,CZE,2001,0.51113259792327900
labsh,CZE,2002,0.52249526977539100
labsh,CZE,2003,0.52376753091812100
labsh,CZE,2004,0.52304357290267900
labsh,CZE,2005,0.52035903930664100
labsh,CZE,2006,0.51459234952926600
labsh,CZE,2007,0.50928258895874000
labsh,CZE,2008,0.51745098829269400
labsh,CZE,2009,0.52052277326583900
labsh,CZE,2010,0.52289974689483600
labsh,CZE,2011,0.52361971139907800
labsh,CZE,2012,0.53280878067016600
labsh,CZE,2013,0.53051549196243300
labsh,CZE,2014,0.51691019535064700
labsh,CZE,2015,0.51255863904953000
labsh,CZE,2016,0.52297574281692500
labsh,CZE,2017,0.53278410434722900
labsh,CZE,2018,0.54924970865249600
labsh,CZE,2019,0.54924970865249600
labsh,DEU,1960,0.66812092065811200
labsh,DEU,1961,0.66812092065811200
labsh,DEU,1962,0.66812092065811200
labsh,DEU,1963,0.66812092065811200
labsh,DEU,1964,0.66812092065811200
labsh,DEU,1965,0.66812092065811200
labsh,DEU,1966,0.66812092065811200
labsh,DEU,1967,0.66812092065811200
labsh,DEU,1968,0.66812092065811200
labsh,DEU,1969,0.66812092065811200
labsh,DEU,1970,0.66812092065811200
labsh,DEU,1971,0.66812092065811200
labsh,DEU,1972,0.66812092065811200
labsh,DEU,1973,0.66812092065811200
labsh,DEU,1974,0.66812092065811200
labsh,DEU,1975,0.66812092065811200
labsh,DEU,1976,0.66812092065811200
labsh,DEU,1977,0.66812092065811200
labsh,DEU,1978,0.66812092065811200
labsh,DEU,1979,0.66812092065811200
labsh,DEU,1980,0.66812092065811200
labsh,DEU,1981,0.66812092065811200
labsh,DEU,1982,0.66812092065811200
labsh,DEU,1983,0.66812092065811200
labsh,DEU,1984,0.66812092065811200
labsh,DEU,1985,0.66812092065811200
labsh,DEU,1986,0.66812092065811200
labsh,DEU,1987,0.66812092065811200
labsh,DEU,1988,0.66812092065811200
labsh,DEU,1989,0.66812092065811200
labsh,DEU,1990,0.66812092065811200
labsh,DEU,1991,0.66812092065811200
labsh,DEU,1992,0.67629379034042400
labsh,DEU,1993,0.67794388532638600
labsh,DEU,1994,0.66182577610015900
labsh,DEU,1995,0.66114825010299700
labsh,DEU,1996,0.65817373991012600
labsh,PER,1972,0.79976016283035300
labsh,PER,1973,0.80884772539138800
labsh,PER,1974,0.76296687126159700
labsh,PER,1975,0.77011239528656000
labsh,PER,1976,0.76083391904830900
labsh,PER,1977,0.75987350940704300
labsh,PER,1978,0.43030604720115700
labsh,PER,1979,0.43030604720115700
labsh,PER,1980,0.43030604720115700
labsh,PER,1981,0.43030604720115700
labsh,PER,1982,0.43030604720115700
labsh,PER,1983,0.43030604720115700
