Time,Time Code,Country Name,Country Code,Current account balance (% of GDP),Net lending (+) / net borrowing (-) (% of GDP)
1994,YR1994,Lithuania,LTU,..,..
1994,YR1994,Luxembourg,LUX,..,2.15612853139865
1994,YR1994,Chinaa,MAC,..,..
1994,YR1994,Malta,MLT,-4.38660399069652,-9.07741880627326
1994,YR1994,Monaco,MCO,..,..
1994,YR1994,Nauru,NRU,..,..
1994,YR1994,Netherlands,NLD,4.56155087518055,-3.76503301785462
1994,YR1994,New Caledonia,NCL,..,..
1994,YR1994,New Zealand,NZL,..,..
1994,YR1994,Northern Mariana Islands,MNP,..,..
1994,YR1994,Norway,NOR,2.95773401861897,-0.848599543267543
1994,YR1994,Oman,OMN,-6.23074909910816,..
1994,YR1994,Panama,PAN,0.169775846124911,..
1994,YR1994,Poland,POL,0.572184651861,-1.94025270252273
1994,YR1994,Portugal,PRT,-2.20261544389875,..
1994,YR1994,Puerto Rico,PRI,..,..
1994,YR1994,Qatar,QAT,..,..
1994,YR1994,Romania,ROU,-1.42313537050331,-2.06695575263306
1994,YR1994,San Marino,SMR,..,..
1994,YR1994,Saudi Arabia,SAU,-7.74759296792843,..
1994,YR1994,Seychelles,SYC,6.45190571629546,-1.50443197527852
1994,YR1994,Singapore,SGP,15.4697122577066,20.3615286338994
1994,YR1994,Sint Maarten (Dutch part),SXM,..,..
1994,YR1994,Slovak Republic,SVK,3.32584642425948,..
1994,YR1994,Slovenia,SVN,..,..
1994,YR1994,Spain,ESP,-1.20425921860257,-6.1311803815934
1994,YR1994,St. Kitts and Nevis,KNA,-8.23284353707352,-1.25857979998243
1994,YR1994,St. Martin (French part),MAF,..,..
1994,YR1994,Sweden,SWE,0.324242460969879,-10.4276596671727
1994,YR1994,Switzerland,CHE,5.54629273545359,-1.75123616009884
1994,YR1994,Trinidad and Tobago,TTO,4.40265712071207,..
1994,YR1994,Turks and Caicos Islands,TCA,..,..
1994,YR1994,United Arab Emirates,ARE,..,..
1994,YR1994,United Kingdom,GBR,-0.879081535567206,-6.20185830305047
1994,YR1994,United States,USA,-1.66925292387951,-2.79104450576323
1994,YR1994,Uruguay,URY,-2.50820505916607,-2.61855020904381
1994,YR1994,Virgin Islands (U.S.),VIR,..,..
1995,YR1995,Andorra,AND,..,..
1995,YR1995,Antigua and Barbuda,ATG,-0.0898207434591251,..
1995,YR1995,Aruba,ABW,-0.0211505922165819,..
1995,YR1995,Australia,AUS,-5.07432364015925,-3.22537027581739
1995,YR1995,Austria,AUT,..,-5.50454606580931
1995,YR1995,Bahamas,BHS,-4.25488480606591,0.326625838436862
1995,YR1995,Bahrain,BHR,4.05818598494556,-1.35946173317549
1995,YR1995,Barbados,BRB,0.0422416324366867,..
1995,YR1995,Belgium,BEL,..,-3.93336282021254
1995,YR1995,Bermuda,BMU,..,..
1995,YR1995,British Virgin Islands,VGB,..,..
1995,YR1995,Brunei Darussalam,BRN,..,..
1995,YR1995,Canada,CAN,-0.837893543964205,-3.99192736072224
1995,YR1995,Cayman Islands,CYM,..,..
1995,YR1995,Channel Islands,CHI,..,..
1995,YR1995,Chile,CHL,-1.83751390322137,2.09532140313634
1995,YR1995,Croatia,HRV,-6.34714984878438,..
1995,YR1995,Curacao,CUW,..,..
1995,YR1995,Cyprus,CYP,-2.06499859026312,-1.0503088183048
1995,YR1995,Czech Republic,CZE,-2.28360369092948,-14.3230057395011
1995,YR1995,Denmark,DNK,1.00254867540965,-3.80093228641158
1995,YR1995,Estonia,EST,-3.50447680786976,1.11824067195082
1995,YR1995,Faroe Islands,FRO,..,..
1995,YR1995,Finland,FIN,3.89847530928361,-7.24715623699885
1995,YR1995,France,FRA,0.677057781164175,-4.79539479246441
1995,YR1995,French Polynesia,PYF,..,..
1995,YR1995,Germany,DEU,-1.24492969037988,-7.87233256448557
1995,YR1995,Gibraltar,GIB,..,..
1995,YR1995,Greece,GRC,-2.09236863722907,-9.77288639411234
1995,YR1995,Greenland,GRL,..,..
1995,YR1995,Guam,GUM,..,..
1995,YR1995,China,HKG,..,..
1995,YR1995,Hungary,HUN,-3.68736354957262,-8.73254220049986
1995,YR1995,Iceland,ISL,0.177062745323865,-2.41101055916254
1995,YR1995,Ireland,IRL,..,-2.00631168649973
1995,YR1995,Isle of Man,IMN,..,..
1995,YR1995,Israel,ISR,-4.76086333080745,-3.62992458999181
1995,YR1995,Italy,ITA,2.13645544552662,-7.34505433480342
1995,YR1995,Japan,JPN,..,-3.79066109293567
1995,YR1995,Korea,KOR,-1.80550639261235,2.2350687248735
1995,YR1995,Kuwait,KWT,18.4468706109443,-13.5816315212167
1995,YR1995,Latvia,LVA,-0.279213004488171,-1.89623377442216
1995,YR1995,Liechtenstein,LIE,..,..
1995,YR1995,Lithuania,LTU,-7.80925430495866,-1.22092263637341
1995,YR1995,Luxembourg,LUX,..,2.32393694755602
1995,YR1995,Chinaa,MAC,..,..
1995,YR1995,Malta,MLT,-10.2106409364718,-8.12204894742548
1995,YR1995,Monaco,MCO,..,..
1995,YR1995,Nauru,NRU,..,..
1995,YR1995,Netherlands,NLD,5.6981283122052,-8.74048314807903
1995,YR1995,New Caledonia,NCL,..,..
1995,YR1995,New Zealand,NZL,..,..
1995,YR1995,Northern Mariana Islands,MNP,..,..
1995,YR1995,Norway,NOR,3.44178231408971,3.18396740653987
1995,YR1995,Oman,OMN,-5.79977765634716,..
1995,YR1995,Panama,PAN,-4.9154915141079,..
1995,YR1995,Poland,POL,0.600170984756274,-1.99936242972237
1995,YR1995,Portugal,PRT,-0.111582055664553,-5.25294709651421
1995,YR1995,Puerto Rico,PRI,..,..
1995,YR1995,Qatar,QAT,..,..
1995,YR1995,Romania,ROU,-4.73884056447586,-2.08524952040575
1995,YR1995,San Marino,SMR,..,..
1995,YR1995,Saudi Arabia,SAU,-3.71007442639397,..
1995,YR1995,Seychelles,SYC,0.278496502068747,-4.30973926697244
1995,YR1995,Singapore,SGP,16.4970414213611,19.0297059454474
1995,YR1995,Sint Maarten (Dutch part),SXM,..,..
1995,YR1995,Slovak Republic,SVK,1.50944263377307,-0.432311033264755
1995,YR1995,Slovenia,SVN,-0.350783131218155,..
1995,YR1995,Spain,ESP,-0.320018286534774,..
1995,YR1995,St. Kitts and Nevis,KNA,-14.5024279013717,..
1995,YR1995,St. Martin (French part),MAF,..,..
1995,YR1995,Sweden,SWE,1.84820756730968,-6.60901953195268
1995,YR1995,Switzerland,CHE,5.86253778601641,-1.12082259380693
1995,YR1995,Trinidad and Tobago,TTO,5.51344200025567,..
1995,YR1995,Turks and Caicos Islands,TCA,..,..
1995,YR1995,United Arab Emirates,ARE,..,..
1995,YR1995,United Kingdom,GBR,-0.997930633559311,-7.137599797475
1995,YR1995,United States,USA,-1.48644935848023,-1.97872992947805
1995,YR1995,Uruguay,URY,-1.10116960243742,-1.19734709997921
1995,YR1995,Virgin Islands (U.S.),VIR,..,..
1996,YR1996,Andorra,AND,..,..
1996,YR1996,Antigua and Barbuda,ATG,-9.37951106617496,..
1996,YR1996,Aruba,ABW,-5.0080971659919,..
1996,YR1996,Australia,AUS,-3.59140323789584,-1.73503128806967
1996,YR1996,Austria,AUT,..,-4.46860999026629
1996,YR1996,Bahamas,BHS,-7.29564976447769,-0.919922416181768
1996,YR1996,Bahrain,BHR,4.26795256796456,2.31007288977348
1996,YR1996,Barbados,BRB,5.95962010341529,..
1996,YR1996,Belgium,BEL,..,-3.78394219717379
1996,YR1996,Bermuda,BMU,..,..
1996,YR1996,British Virgin Islands,VGB,..,..
1996,YR1996,Brunei Darussalam,BRN,..,..
1996,YR1996,Canada,CAN,0.386298807019607,-2.38056621584252
1996,YR1996,Cayman Islands,CYM,..,..
1996,YR1996,Channel Islands,CHI,..,..
1996,YR1996,Chile,CHL,-3.92322802708314,1.98664180002043
1996,YR1996,Croatia,HRV,-4.53340905213409,..
1996,YR1996,Curacao,CUW,..,..
1996,YR1996,Cyprus,CYP,-4.67156578730388,-4.75997428432442
1996,YR1996,Czech Republic,CZE,-6.12507563150324,-5.30390787506389
1996,YR1996,Denmark,DNK,1.64666303316365,-1.83065867388602
1996,YR1996,Estonia,EST,-8.32080873340359,0.119566192115697
1996,YR1996,Faroe Islands,FRO,..,..
1996,YR1996,Finland,FIN,3.78612857388542,-4.18287080121078
1996,YR1996,France,FRA,1.28049644438921,-3.83289173386485
1996,YR1996,French Polynesia,PYF,..,..
1996,YR1996,Germany,DEU,-0.681482561538499,-2.15537790546378
1996,YR1996,Gibraltar,GIB,..,..
1996,YR1996,Greece,GRC,-3.12213743221429,-8.20581858436518
1996,YR1996,Greenland,GRL,..,..
1996,YR1996,Guam,GUM,..,..
1996,YR1996,China,HKG,..,..
1996,YR1996,Hungary,HUN,-3.97371353683823,-4.75517406232954
1996,YR1996,Iceland,ISL,-2.44537379973869,-1.14151610125248
1996,YR1996,Ireland,IRL,..,-0.12821299773916
1996,YR1996,Isle of Man,IMN,..,..
1996,YR1996,Israel,ISR,-4.69383619488456,-3.64609780392049
1996,YR1996,Italy,ITA,3.04577802554358,-6.39322548528134
1996,YR1996,Japan,JPN,1.40135364357911,-3.73101457328665
1996,YR1996,Korea,KOR,-4.00890207087325,2.3779115002132
1996,YR1996,Kuwait,KWT,22.5677862938603,-9.25857186794074
1996,YR1996,Latvia,LVA,-4.68236565464349,-3.50229332768693
1996,YR1996,Liechtenstein,LIE,..,..
1996,YR1996,Lithuania,LTU,-8.620439095312,-2.99279724778191
1996,YR1996,Luxembourg,LUX,..,1.89238689109053
1996,YR1996,Chinaa,MAC,..,1.32159722950992
1996,YR1996,Malta,MLT,-11.0474347030138,-17.8140843621993
1996,YR1996,Monaco,MCO,..,..
1996,YR1996,Nauru,NRU,..,..
1996,YR1996,Netherlands,NLD,4.77309992942541,-2.00768951759159
1996,YR1996,New Caledonia,NCL,..,..
1996,YR1996,New Zealand,NZL,..,..
1996,YR1996,Northern Mariana Islands,MNP,..,..
1996,YR1996,Norway,NOR,6.7079936617906,6.32158623723774
1996,YR1996,Oman,OMN,1.58858329990807,..
1996,YR1996,Panama,PAN,-2.03231976028758,..
1996,YR1996,Poland,POL,-2.03753913548832,-2.87036029423682
1996,YR1996,Portugal,PRT,-4.0005138112894,-4.46101221546969
1996,YR1996,Puerto Rico,PRI,..,..
1996,YR1996,Qatar,QAT,..,..
1996,YR1996,Romania,ROU,-6.96048631418109,-3.68555546774151
1996,YR1996,San Marino,SMR,..,..
1996,YR1996,Saudi Arabia,SAU,0.42824681338565,..
1996,YR1996,Seychelles,SYC,-10.419871679968,-13.2429405647548
1996,YR1996,Singapore,SGP,14.6269217935237,16.3613625851763
1996,YR1996,Sint Maarten (Dutch part),SXM,..,..
1996,YR1996,Slovak Republic,SVK,-7.48582103792738,-7.82531849936463
1996,YR1996,Slovenia,SVN,0.257122805631053,..
1996,YR1996,Spain,ESP,-0.347651992940313,..
1996,YR1996,St. Kitts and Nevis,KNA,-19.4876060555648,..
1996,YR1996,St. Martin (French part),MAF,..,..
1996,YR1996,Sweden,SWE,2.01966894887792,-2.7612993844924
1996,YR1996,Switzerland,CHE,5.84952170401841,-1.36261312960831
1996,YR1996,Trinidad and Tobago,TTO,1.82557288787897,..
1996,YR1996,Turks and Caicos Islands,TCA,..,..
1996,YR1996,United Arab Emirates,ARE,..,..
1996,YR1996,United Kingdom,GBR,-0.726591954300961,-6.02639841701685
1996,YR1996,United States,USA,-1.54496736206885,-1.38087842596705
1996,YR1996,Uruguay,URY,-1.13767400430923,-1.45463834150538
1996,YR1996,Virgin Islands (U.S.),VIR,..,..
1997,YR1997,Andorra,AND,..,..
1997,YR1997,Antigua and Barbuda,ATG,-6.96044447588523,..
1997,YR1997,Aruba,ABW,-12.782640408461,..
1997,YR1997,Australia,AUS,-2.73600643890106,-0.403230880690041
1997,YR1997,Austria,AUT,..,-3.05414644133839
1997,YR1997,Bahamas,BHS,-7.45535629686247,-1.57588955776361
1997,YR1997,Bahrain,BHR,-0.489253689059146,2.51748827053624
1997,YR1997,Barbados,BRB,-3.20811236581199,..
1997,YR1997,Belgium,BEL,..,-2.16156518363331
1997,YR1997,Bermuda,BMU,..,..
1997,YR1997,British Virgin Islands,VGB,..,..
1997,YR1997,Brunei Darussalam,BRN,..,..
1997,YR1997,Canada,CAN,-1.37185670536611,0.39751018585393
1997,YR1997,Cayman Islands,CYM,..,..
1997,YR1997,Channel Islands,CHI,..,..
1997,YR1997,Chile,CHL,-4.26949582969332,1.84613535533896
1997,YR1997,Croatia,HRV,-10.3755134240571,..
1997,YR1997,Curacao,CUW,..,..
1997,YR1997,Cyprus,CYP,-4.37875789047306,-7.94367403884146
1997,YR1997,Czech Republic,CZE,-5.82456860320323,-2.66561949524714
1997,YR1997,Denmark,DNK,0.530871932970673,-0.653329376711996
1997,YR1997,Estonia,EST,-10.8980153561721,2.09709070759208
1997,YR1997,Faroe Islands,FRO,..,..
1997,YR1997,Finland,FIN,5.22629256058679,-0.68858465620403
1997,YR1997,France,FRA,2.60179923127144,-3.76685228774955
1997,YR1997,French Polynesia,PYF,..,..
1997,YR1997,Germany,DEU,-0.520836209534078,-1.53282512811361
1997,YR1997,Gibraltar,GIB,..,..
1997,YR1997,Greece,GRC,-3.39485992704262,-6.05253923112004
1997,YR1997,Greenland,GRL,..,..
1997,YR1997,Guam,GUM,..,..
1997,YR1997,China,HKG,..,..
1997,YR1997,Hungary,HUN,-4.52403214089525,-5.53022267096494
1997,YR1997,Iceland,ISL,-2.34583095798691,0.411702940303513
1997,YR1997,Ireland,IRL,..,1.41093474680936
1997,YR1997,Isle of Man,IMN,..,..
1997,YR1997,Israel,ISR,-2.85324650011479,-2.19866728072044
1997,YR1997,Italy,ITA,2.59901901192916,-2.59695248065811
1997,YR1997,Japan,JPN,2.12480738385175,-3.19551963828596
1997,YR1997,Korea,KOR,-1.89757152743773,2.3939034888814
1997,YR1997,Kuwait,KWT,26.1397949974249,4.82257486395777
1997,YR1997,Latvia,LVA,-5.28561409003437,1.07074321833714
1997,YR1997,Liechtenstein,LIE,..,..
1997,YR1997,Lithuania,LTU,-9.69832201031612,-11.5725103188885
1997,YR1997,Luxembourg,LUX,..,2.0701115497478
1997,YR1997,Chinaa,MAC,..,2.49931850727213
1997,YR1997,Malta,MLT,-5.97615179061536,-16.3371413008978
1997,YR1997,Monaco,MCO,..,..
1997,YR1997,Nauru,NRU,..,..
1997,YR1997,Netherlands,NLD,6.01629753852632,-2.34767481560564
1997,YR1997,New Caledonia,NCL,..,..
1997,YR1997,New Zealand,NZL,..,..
1997,YR1997,Northern Mariana Islands,MNP,..,..
1997,YR1997,Norway,NOR,6.21973147495996,7.56803406522158
1997,YR1997,Oman,OMN,-1.04751702390181,..
1997,YR1997,Panama,PAN,-4.7455879261304,..
1997,YR1997,Poland,POL,-3.60446766249125,-3.00814034926576
1997,YR1997,Portugal,PRT,-5.66728405930872,-3.30230655512271
1997,YR1997,Puerto Rico,PRI,..,..
1997,YR1997,Qatar,QAT,..,..
1997,YR1997,Romania,ROU,-5.91427955184489,-4.47017854831942
1997,YR1997,San Marino,SMR,..,..
1997,YR1997,Saudi Arabia,SAU,0.183815454083841,..
1997,YR1997,Seychelles,SYC,-11.7407140947668,-13.8570822731128
1997,YR1997,Singapore,SGP,15.5697726311953,20.2361829731933
1997,YR1997,Sint Maarten (Dutch part),SXM,..,..
1997,YR1997,Slovak Republic,SVK,-7.07884742227258,-5.07063858190699
1997,YR1997,Slovenia,SVN,0.243219922681487,..
1997,YR1997,Spain,ESP,-0.140603103950007,..
1997,YR1997,St. Kitts and Nevis,KNA,-16.1260420377627,..
1997,YR1997,St. Martin (French part),MAF,..,..
1997,YR1997,Sweden,SWE,2.76181229491695,-1.09081903745917
1997,YR1997,Switzerland,CHE,8.57839315229533,-1.6424536842547
1997,YR1997,Trinidad and Tobago,TTO,-10.6942805546306,..
1997,YR1997,Turks and Caicos Islands,TCA,..,..
1997,YR1997,United Arab Emirates,ARE,..,0.332391212709645
1997,YR1997,United Kingdom,GBR,-0.0899384160403053,-3.91629093466725
1997,YR1997,United States,USA,-1.64061330890365,-0.231068191981285
1997,YR1997,Uruguay,URY,-1.19900760166142,-0.971198636509225
1997,YR1997,Virgin Islands (U.S.),VIR,..,..
1998,YR1998,Andorra,AND,..,..
1998,YR1998,Antigua and Barbuda,ATG,-6.42574368264113,..
1998,YR1998,Aruba,ABW,-1.12713854411271,..
1998,YR1998,Australia,AUS,-4.45175981225328,1.99221522921259
1998,YR1998,Austria,AUT,..,-2.8948246165289
1998,YR1998,Bahamas,BHS,-14.5670708684925,-0.671733092158602
1998,YR1998,Bahrain,BHR,-12.5718179532433,-3.88800481699712
1998,YR1998,Barbados,BRB,-3.76918641701839,..
1998,YR1998,Belgium,BEL,..,-1.4501525639251
1998,YR1998,Bermuda,BMU,..,..
1998,YR1998,British Virgin Islands,VGB,..,..
1998,YR1998,Brunei Darussalam,BRN,..,..
1998,YR1998,Canada,CAN,-1.41951307916318,0.670253971392999
1998,YR1998,Cayman Islands,CYM,..,..
1998,YR1998,Channel Islands,CHI,..,..
1998,YR1998,Chile,CHL,-4.77884737719138,0.400433275660356
1998,YR1998,Croatia,HRV,-5.30879643141119,..
1998,YR1998,Curacao,CUW,..,..
1998,YR1998,Cyprus,CYP,2.84348066779287,-6.12169556329865
1998,YR1998,Czech Republic,CZE,-1.95829557326129,-4.63108080036205
1998,YR1998,Denmark,DNK,-1.13456864130892,0.00252953749789675
1998,YR1998,Estonia,EST,-8.43191028086133,-0.60583115426912
1998,YR1998,Faroe Islands,FRO,20.1063499906219,..
1998,YR1998,Finland,FIN,5.47575298448757,1.89086441887876
1998,YR1998,France,FRA,2.50803850014245,-2.57357074804571
1998,YR1998,French Polynesia,PYF,..,..
1998,YR1998,Germany,DEU,-0.69831395096938,-1.73906136754004
1998,YR1998,Gibraltar,GIB,..,..
1998,YR1998,Greece,GRC,..,-6.17023983081169
1998,YR1998,Greenland,GRL,..,..
1998,YR1998,Guam,GUM,..,..
1998,YR1998,China,HKG,1.6991320327981,..
1998,YR1998,Hungary,HUN,-7.64089459990879,-7.12716250536972
1998,YR1998,Iceland,ISL,-7.17813249237786,1.17333141471869
1998,YR1998,Ireland,IRL,..,2.24771565783233
1998,YR1998,Isle of Man,IMN,..,..
1998,YR1998,Israel,ISR,-0.851472250803439,-2.49019917088005
1998,YR1998,Italy,ITA,1.58317320432837,-2.32944267497887
1998,YR1998,Japan,JPN,2.79831344439407,-9.40988716813912
1998,YR1998,Korea,KOR,10.4642742736478,1.1304352277383
1998,YR1998,Kuwait,KWT,8.53852213354143,-5.57768924302789
1998,YR1998,Latvia,LVA,-9.06332728809882,-0.495230374539983
1998,YR1998,Liechtenstein,LIE,..,..
1998,YR1998,Lithuania,LTU,-11.5503980737755,-3.98654759352112
1998,YR1998,Luxembourg,LUX,..,2.59056055208814
1998,YR1998,Chinaa,MAC,..,0.000165935322098897
1998,YR1998,Malta,MLT,-5.8081523440571,-21.4628242846784
1998,YR1998,Monaco,MCO,..,..
1998,YR1998,Nauru,NRU,..,..
1998,YR1998,Netherlands,NLD,2.97506870580818,-1.34011336689534
1998,YR1998,New Caledonia,NCL,..,..
1998,YR1998,New Zealand,NZL,..,..
1998,YR1998,Northern Mariana Islands,MNP,..,..
1998,YR1998,Norway,NOR,0.0039623252015576,4.53799848346513
1998,YR1998,Oman,OMN,-22.6021237429865,..
1998,YR1998,Panama,PAN,-8.77716896630797,..
1998,YR1998,Poland,POL,-3.95052164130304,-2.85454033335365
1998,YR1998,Portugal,PRT,-6.76039275351895,-4.75785194164872
1998,YR1998,Puerto Rico,PRI,..,..
1998,YR1998,Qatar,QAT,..,..
1998,YR1998,Romania,ROU,-6.99619052251288,-3.22716623837742
1998,YR1998,San Marino,SMR,..,..
1998,YR1998,Saudi Arabia,SAU,-8.9469974020067,..
1998,YR1998,Seychelles,SYC,-17.4688800830121,-14.9626714147378
1998,YR1998,Singapore,SGP,21.7915251128638,10.867406075906
1998,YR1998,Sint Maarten (Dutch part),SXM,..,..
1998,YR1998,Slovak Republic,SVK,-7.12234372496496,-4.43057418576897
1998,YR1998,Slovenia,SVN,-0.533725105798889,..
1998,YR1998,Spain,ESP,-1.17107747303053,..
1998,YR1998,St. Kitts and Nevis,KNA,-12.082588802043,..
1998,YR1998,St. Martin (French part),MAF,..,..
1998,YR1998,Sweden,SWE,3.52554533887865,0.999300944537729
1998,YR1998,Switzerland,CHE,8.29080003399018,-0.933021512759205
1998,YR1998,Trinidad and Tobago,TTO,-10.6478265429775,..
1998,YR1998,Turks and Caicos Islands,TCA,..,..
1998,YR1998,United Arab Emirates,ARE,..,0.0309448246579877
1998,YR1998,United Kingdom,GBR,-0.318920084080951,-2.27783131226723
1998,YR1998,United States,USA,-2.37273875749317,0.800633957150187
1998,YR1998,Uruguay,URY,-1.87308494873279,-0.755720848009794
1998,YR1998,Virgin Islands (U.S.),VIR,..,..
1999,YR1999,Andorra,AND,..,..
1999,YR1999,Antigua and Barbuda,ATG,-7.88643971692914,..
1999,YR1999,Aruba,ABW,-25.2778858625162,..
1999,YR1999,Australia,AUS,-5.60158621809824,0.552724649071384
1999,YR1999,Austria,AUT,..,-2.55820709462784
1999,YR1999,Bahamas,BHS,-4.22180125379529,-0.199495826972606
1999,YR1999,Bahrain,BHR,-0.55700415407957,-0.329383423554265
1999,YR1999,Barbados,BRB,-4.48134518357529,..
1999,YR1999,Belgium,BEL,..,-1.11436867848966
1999,YR1999,Bermuda,BMU,..,..
1999,YR1999,British Virgin Islands,VGB,..,..
1999,YR1999,Brunei Darussalam,BRN,..,..
1999,YR1999,Canada,CAN,0.124607299622237,0.965059622964986
1999,YR1999,Cayman Islands,CYM,..,..
1999,YR1999,Channel Islands,CHI,..,..
1999,YR1999,Chile,CHL,0.131406297982495,-1.29388169259378
1999,YR1999,Croatia,HRV,-6.34551346183706,..
1999,YR1999,Curacao,CUW,..,..
1999,YR1999,Cyprus,CYP,-1.62158722231675,-6.51376623699488
1999,YR1999,Czech Republic,CZE,-2.24901142622428,-3.24596324073462
1999,YR1999,Denmark,DNK,1.71224059307764,0.901152882626777
1999,YR1999,Estonia,EST,-5.11809353076674,-3.04611225820675
1999,YR1999,Faroe Islands,FRO,15.5611910106666,..
1999,YR1999,Finland,FIN,5.94743288976826,1.84137539790097
1999,YR1999,France,FRA,3.39499471898111,-1.80728180391278
1999,YR1999,French Polynesia,PYF,..,..
1999,YR1999,Germany,DEU,-1.42985911872024,-1.18801833472527
1999,YR1999,Gibraltar,GIB,..,..
1999,YR1999,Greece,GRC,-5.11558287291764,-5.90109504591448
1999,YR1999,Greenland,GRL,..,..
1999,YR1999,Guam,GUM,..,..
1999,YR1999,China,HKG,6.43398804532036,..
1999,YR1999,Hungary,HUN,-8.37316052852778,-5.27879331261075
1999,YR1999,Iceland,ISL,-7.09605541053178,2.68400433543045
1999,YR1999,Ireland,IRL,..,3.59975970391891
1999,YR1999,Isle of Man,IMN,..,..
1999,YR1999,Israel,ISR,-1.62256528239507,-2.56477179106964
1999,YR1999,Italy,ITA,0.797177510168201,-1.68523238958107
1999,YR1999,Japan,JPN,2.46175299896327,-6.93720660844331
1999,YR1999,Korea,KOR,4.3787026478858,1.18720929642761
1999,YR1999,Kuwait,KWT,16.6300590603855,..
1999,YR1999,Latvia,LVA,-8.68487390938923,-4.48216170944468
1999,YR1999,Liechtenstein,LIE,..,..
1999,YR1999,Lithuania,LTU,-10.8833875401437,-2.26417677242109
1999,YR1999,Luxembourg,LUX,7.53220825687121,2.9503947364771
1999,YR1999,Chinaa,MAC,..,-0.543221310846967
1999,YR1999,Malta,MLT,-3.26138472632189,-15.483479200584
1999,YR1999,Monaco,MCO,..,..
1999,YR1999,Nauru,NRU,..,..
1999,YR1999,Netherlands,NLD,3.50782246578159,0.250560841464839
1999,YR1999,New Caledonia,NCL,..,..
1999,YR1999,New Zealand,NZL,..,..
1999,YR1999,Northern Mariana Islands,MNP,..,..
1999,YR1999,Norway,NOR,5.45870449159995,6.61260388610472
1999,YR1999,Oman,OMN,-2.94674889133582,..
1999,YR1999,Panama,PAN,-9.55297532890536,..
1999,YR1999,Poland,POL,-7.34395470920493,-1.45997954131025
1999,YR1999,Portugal,PRT,-8.85368265057388,-3.26503017621461
1999,YR1999,Puerto Rico,PRI,..,..
1999,YR1999,Qatar,QAT,..,..
1999,YR1999,Romania,ROU,-3.60750946914727,-4.54682330063273
1999,YR1999,San Marino,SMR,..,..
1999,YR1999,Saudi Arabia,SAU,0.254139495737903,..
1999,YR1999,Seychelles,SYC,-18.7425793859961,-11.1588498632936
1999,YR1999,Singapore,SGP,17.2043166918442,12.1385959214372
1999,YR1999,Sint Maarten (Dutch part),SXM,..,..
1999,YR1999,Slovak Republic,SVK,-3.79168981697757,-6.48866659161183
1999,YR1999,Slovenia,SVN,-3.0693857778544,..
1999,YR1999,Spain,ESP,-3.25394601741863,..
1999,YR1999,St. Kitts and Nevis,KNA,-16.5265722023142,..
1999,YR1999,St. Martin (French part),MAF,..,..
1999,YR1999,Sweden,SWE,3.93247929087321,0.959728751765295
1999,YR1999,Switzerland,CHE,9.47448232982251,-1.81148472456358
1999,YR1999,Trinidad and Tobago,TTO,0.449406352663031,..
1999,YR1999,Turks and Caicos Islands,TCA,..,..
1999,YR1999,United Arab Emirates,ARE,..,0.0593307236413587
1999,YR1999,United Kingdom,GBR,-2.51466091567302,-1.51530274384099
1999,YR1999,United States,USA,-2.97598180084223,1.28675895283118
1999,YR1999,Uruguay,URY,-2.11641577716128,-3.26590765254439
1999,YR1999,Virgin Islands (U.S.),VIR,..,..
2000,YR2000,Andorra,AND,..,..
2000,YR2000,Antigua and Barbuda,ATG,-8.08031749731086,..
2000,YR2000,Aruba,ABW,11.0584551148225,..
2000,YR2000,Australia,AUS,-3.72669885802963,2.01202317589562
2000,YR2000,Austria,AUT,..,-2.24075131054077
2000,YR2000,Bahamas,BHS,-7.8368767543246,0.240637308130904
2000,YR2000,Bahrain,BHR,9.16025901142396,9.02968321277127
2000,YR2000,Barbados,BRB,-3.33993473383023,..
2000,YR2000,Belgium,BEL,..,-0.0746168524091921
2000,YR2000,Bermuda,BMU,..,..
2000,YR2000,British Virgin Islands,VGB,..,..
2000,YR2000,Brunei Darussalam,BRN,..,..
2000,YR2000,Canada,CAN,2.48322832733606,2.19246100809809
2000,YR2000,Cayman Islands,CYM,..,..
2000,YR2000,Channel Islands,CHI,..,..
2000,YR2000,Chile,CHL,-1.14700034952076,-0.63266566558493
2000,YR2000,Croatia,HRV,-1.54783154704376,..
2000,YR2000,Curacao,CUW,..,..
2000,YR2000,Cyprus,CYP,-4.88747622683645,-3.59621335259485
2000,YR2000,Czech Republic,CZE,-4.35037211399269,-3.02712705795484
2000,YR2000,Denmark,DNK,1.37783464595298,2.0036000833406
2000,YR2000,Estonia,EST,-5.2581579929437,0.228464210109298
2000,YR2000,Faroe Islands,FRO,9.28503403590041,..
2000,YR2000,Finland,FIN,8.35354525573045,6.6643702085868
2000,YR2000,France,FRA,1.18077857733453,-1.3978229185336
2000,YR2000,French Polynesia,PYF,..,..
2000,YR2000,Germany,DEU,-1.74046610311215,-1.12261686319692
2000,YR2000,Gibraltar,GIB,..,..
2000,YR2000,Greece,GRC,-7.525379789135,-4.04963561916762
2000,YR2000,Greenland,GRL,..,..
2000,YR2000,Guam,GUM,..,..
2000,YR2000,China,HKG,4.3949719214099,..
2000,YR2000,Hungary,HUN,-8.83884807792618,-2.77236234142587
2000,YR2000,Iceland,ISL,-10.1153060454823,2.61169818706929
2000,YR2000,Ireland,IRL,..,4.97901249887449
2000,YR2000,Isle of Man,IMN,..,..
2000,YR2000,Israel,ISR,-1.55251951309817,-1.14558939773074
